# 
# LHC data for 3 body B decays.  This open source data is described in
# https://opendata.cern.ch/record/4902
# These data are extracted from the file B2HHH_MagnetUp.root
# with a preselection requiring the event statisfy  H1_ProbK > 0.5 & H2_ProbK > 0.5 & H3_ProbK > 0.5 & !H1_isMuon & !H2_isMuon & !H3_isMuon 
# 
# For each event, the following variables are filled (this is a subset of the variables available in the initial .root file 
# 
# B_FlightDistance: The distance in mm travelled by the B meson before decaying.
# B_VertexChi2: The chisq of the vertex fit for the 3 tracks
# H1_PX: The x-component of the measured momentum of the first particle in MeV
# H1_PY: The y-component of the measured momentum of the first particle in MeV
# H1_PZ: The z-component of the measured momentum of the first particle in MeV
# H1_ProbK: Likelihood that the first particle is a K (range: 0-1)
# H1_ProbPi: Likelihood that the first particle is a pion (range: 0-1)
# H1_Charge: The charge of the first particle
# H1_IPChi2: The impact parameter chisq of the first particle
# H2_PX: The x-component of the measured momentum of the second particle in MeV
# H2_PY: The y-component of the measured momentum of the second particle in MeV
# H2_PZ: The z-component of the measured momentum of the second particle in MeV
# H2_ProbK: Likelihood that the second particle is a K (range: 0-1)
# H2_ProbPi: Likelihood that the scond particle is a pion (range: 0-1)
# H2_Charge: The charge of the second particle
# H2_IPChi2: The impact parameter chisq of the second particle
# H3_PX: The x-component of the measured momentum of the third particle in MeV
# H3_PY: The y-component of the measured momentum of the third particle in MeV
# H3_PZ: The z-component of the measured momentum of the third particle in MeV
# H3_ProbK: Likelihood that the third particle is a K (range: 0-1)
# H3_ProbPi: Likelihood that the third particle is a pion (range: 0-1)
# H3_Charge: The charge of the third particle
# H3_IPChi2:The impact parameter chisq of the third particle 
# 
# You may not need all these variables for your analysis of these data
# 
7.71877, 0.924753, 1226.25, -413.209, 13483.4, 0.641657, 0.0566707, 1, 1829.52, -474.559, -766.597, 13092.2, 0.584265, 0.0467562, -1, 145.572, -3155.48, 621.439, 56226, 0.953188, 0.0773148, -1, 299.975
29.7568, 11.9359, -1296.59, 1479.74, 20263.3, 0.936962, 0.0749874, -1, 6562.15, -2557.02, -731.043, 62926.1, 0.94803, 0.0732603, 1, 3195.87, -4829.49, 2890.61, 98970.4, 0.583439, 0.554633, 1, 373.27
3.9848, 3.66448, 2923.35, 1798.68, 38734.1, 0.951746, 0.0757422, 1, 538.481, -515.798, 377.18, 11140.6, 0.630629, 0.0723576, -1, 23.2769, -149.594, -680.811, 42615.2, 0.808082, 0.170981, -1, 3.49867
12.7498, 9.47524, 631.97, 296.63, 13550.9, 0.656695, 0.0816647, -1, 333.138, 931.438, 1141.88, 38277.7, 0.931382, 0.192672, 1, 724.095, 2013.92, -3550, 55529.5, 0.922804, 0.0972882, 1, 949.928
5.33152, 2.24875, -99.1839, 1192.27, 61603.4, 0.925232, 0.145561, -1, 9.49605, -585.243, 414.669, 26714, 0.88681, 0.0426851, 1, 11.1939, 2694.06, -165.142, 30468.4, 0.94978, 0.112631, 1, 791.731
14.2735, 3.34416, -647.386, 213.898, 12904.1, 0.64172, 0.0861105, -1, 103.45, 1187.81, -243.889, 18308.8, 0.787822, 0.0580753, 1, 3154.91, -3808.18, 725.466, 77513, 0.574531, 0.446165, 1, 569.309
11.6229, 0.194029, -2814.02, -626.482, 27966.5, 0.792723, 0.0330622, -1, 727.012, 17.2576, -864.44, 30400.7, 0.892737, 0.0565911, 1, 74.5143, -2169.89, -141.969, 10591.3, 0.911202, 0.0335996, 1, 9311.08
9.10348, 1.91233, 452.289, -362.305, 9331.8, 0.513449, 0.09797, 1, 867.415, 787.782, 1444.88, 17018.7, 0.821223, 0.0641871, -1, 508.739, -1859.82, 4784.11, 35371.7, 0.925417, 0.380522, -1, 973.397
11.427, 8.46457, -472.3, -2079.88, 22300.8, 0.680802, 0.0330046, 1, 184.473, 1496.74, -1789.02, 25202.9, 0.914907, 0.0589221, -1, 2653.05, -3162.26, -3549.7, 49937.5, 0.924762, 0.0978729, -1, 1371.75
18.777, 1.77782, 383.211, -3903.68, 21411.4, 0.95008, 0.0797917, -1, 3672.31, -1879.16, -3224.61, 44084.7, 0.922493, 0.0988211, 1, 4446.11, 253.497, -4237.24, 29064.7, 0.953092, 0.176056, 1, 933.685
7.56872, 0.893315, -2079.72, 373.454, 14701.2, 0.871254, 0.0436713, -1, 1391.97, -1723.55, 249.306, 39935.2, 0.950403, 0.0936644, 1, 595.214, -5976.28, -2292.68, 54244.3, 0.960783, 0.0911807, 1, 321.13
6.40379, 11.169, -547.512, 526.568, 16804.8, 0.581127, 0.0452607, -1, 2.5266, -768.356, 253.876, 21404.5, 0.789173, 0.0565536, 1, 1.84686, 2908.17, -3143.16, 36536.4, 0.894235, 0.0828254, 1, 1249.68
13.229, 3.83942, -786.592, 936.091, 30277.5, 0.775137, 0.123202, -1, 884.012, -605.669, 216.808, 7622.12, 0.506263, 0.0666096, 1, 1103.03, -1282.14, 4959.95, 27246.6, 0.944691, 0.129323, 1, 6701.65
5.98213, 5.01629, 3226.65, 1682.7, 38270.8, 0.929848, 0.08959, -1, 860.378, 395.992, 277.062, 10395.7, 0.504761, 0.147334, 1, 1.06423, -1552, 657.738, 38402.7, 0.976775, 0.156955, 1, 244.512
5.71252, 4.18612, 155.252, 995.032, 37477.8, 0.799098, 0.0482849, -1, 1.74369, 1263.32, 487.308, 27025.7, 0.955194, 0.25104, 1, 362.157, -2557.13, 1863.56, 35908.8, 0.81658, 0.0986112, 1, 580.115
15.6236, 0.444459, -4990.69, 1588.05, 81489.6, 0.527665, 0.17748, -1, 369.557, -458.595, -865.294, 24666.3, 0.948381, 0.0799944, 1, 324.83, -166.038, 1288.38, 13876.2, 0.779278, 0.0148243, 1, 1375.09
4.42586, 1.90939, 1850.16, 210.359, 25432.2, 0.69841, 0.0358526, -1, 490.07, -871.584, -445.984, 74866.3, 0.870336, 0.312289, 1, 1.34601, -1557.92, -839.302, 24758.3, 0.839837, 0.0987015, 1, 228.872
14.9937, 3.48591, -1844.1, 277.819, 26528.8, 0.949001, 0.11341, 1, 2742.69, -553.448, 766.581, 9630.4, 0.798315, 0.0453785, -1, 159.643, -1751.31, 7881.34, 82202, 0.90852, 0.0572686, -1, 446.696
8.33806, 1.99671, -1733.73, 2277.31, 36433.3, 0.976362, 0.129982, 1, 544.373, 907.86, -159.973, 21914.1, 0.801015, 0.05507, -1, 186.746, -265.199, -1706.58, 13785.3, 0.923705, 0.0388863, -1, 1086.25
12.9637, 0.510186, -770.02, 255.925, 41249.3, 0.802208, 0.35378, 1, 162.846, -119.561, 3075.78, 44218.2, 0.557904, 0.0399947, -1, 170.753, -1914.54, 2638.19, 28460.7, 0.966753, 0.11874, -1, 1698.41
19.564, 7.43751, 1661.2, 813.028, 47103, 0.817996, 0.0285682, 1, 299.234, -730.535, 1971.74, 40535.3, 0.8431, 0.100713, -1, 1021.65, 2955.91, 3524.16, 56228, 0.609483, 0.311108, -1, 2466.49
9.43505, 0.652218, 2100.79, -130.551, 80236.5, 0.642103, 0.521342, 1, 9.68365, -1015.31, 379.501, 12956.2, 0.915618, 0.0695843, -1, 1597.17, 1715.36, -72.7006, 77602.8, 0.918385, 0.295531, -1, 1.64991
8.70637, 0.615533, 260.578, 1356.55, 26041.2, 0.927776, 0.0626935, 1, 12.5545, -1739.58, 1604.79, 16468.2, 0.546248, 0.0400176, -1, 2532.52, 2099.4, 1495.6, 26287.7, 0.934908, 0.0760436, -1, 1393.64
17.3115, 3.02497, -687.612, -2025.2, 41234.4, 0.942467, 0.129719, -1, 624.015, -1092.53, 1009.02, 36331.8, 0.928739, 0.0438331, 1, 1265.35, 1341.38, -1118.34, 57300.6, 0.725718, 0.0276496, 1, 254.608
26.3417, 0.775602, -325.417, 1403.61, 12962.6, 0.536379, 0.0144784, -1, 6504.24, -810.187, -1435.58, 33293, 0.969823, 0.221362, 1, 4867.55, 323.925, 1785.42, 46574.8, 0.95294, 0.0904674, 1, 503.258
3.40657, 1.22854, 1817.42, 1896.7, 15235, 0.931199, 0.130112, -1, 258.313, 1315.01, 3058.81, 48329.4, 0.932789, 0.0785783, 1, 186.086, 2635.24, 2571.71, 20184.1, 0.921542, 0.045683, 1, 123.685
8.35079, 1.66946, -1397.64, -1121.58, 19052.7, 0.943836, 0.0916168, -1, 1032.1, 996.487, 160.376, 22556.9, 0.823065, 0.0898418, 1, 765.588, -2536.49, 1242.41, 29439.8, 0.952722, 0.109122, 1, 1056.97
3.2008, 5.87753, -1351.5, 96.1077, 43561.6, 0.803781, 0.0966734, 1, 8.33535, 148.289, -686.401, 35993.2, 0.939209, 0.0546785, -1, 1.4377, -1826.31, 2289.07, 19898.4, 0.690289, 0.031338, -1, 1199.21
16.5003, 3.99545, -2435.43, -1276.58, 56170.7, 0.925688, 0.0591502, -1, 405.51, -1915.86, -838.888, 44413.9, 0.955009, 0.10445, 1, 478.635, -4131.19, -4128.77, 50388.3, 0.939445, 0.457538, 1, 2416.59
22.7072, 3.39331, 637.338, 6282.68, 27012.7, 0.973265, 0.139796, -1, 4499.75, 1280.71, 172.664, 5123.01, 0.616638, 0.0939713, 1, 59051.7, 2195.37, 6137.16, 28409.3, 0.975516, 0.153541, 1, 156.819
5.58394, 2.80152, -486.254, 1328.63, 19595.2, 0.942784, 0.0935543, -1, 246.86, -2720.88, 2655.88, 24145.1, 0.936299, 0.0880841, 1, 912.725, -6203.41, 2269.87, 72155, 0.937266, 0.128065, 1, 102.381
21.879, 5.16185, -23.0151, -1202.05, 8468.63, 0.52366, 0.129906, -1, 4350.39, 628.779, -1142.8, 18817.4, 0.834291, 0.0526239, 1, 5042.61, -3776.89, -596.561, 52768.2, 0.811401, 0.106064, 1, 4370.6
37.8611, 0.586542, 1139.1, 815.456, 48102.9, 0.849738, 0.129072, -1, 1538.4, -620.202, -1027.96, 17193, 0.724161, 0.0584377, 1, 6304.13, 2318.63, -2749.51, 77267.9, 0.924761, 0.157508, 1, 821.617
9.69657, 6.02429, 693.815, 1886.14, 36071.3, 0.956819, 0.128297, 1, 209.349, 442.196, 1149.57, 24539.5, 0.953946, 0.119069, -1, 144.53, 7612.51, 3977.42, 85757, 0.760478, 0.54304, -1, 187.125
3.96912, 10.9393, -1301.11, -1207.31, 38953.5, 0.956229, 0.088656, -1, 291.541, -222.466, 2061.37, 18433.8, 0.730358, 0.0398998, 1, 199.926, -280.22, 2188.68, 22259.6, 0.934763, 0.0580291, 1, 188.664
15.6399, 6.27474, 16.2837, 1323.22, 32397.1, 0.957956, 0.115286, 1, 350.063, -1163.87, 294.673, 27394.1, 0.677202, 0.0375285, -1, 195.461, -1995.06, -2645.12, 71496, 0.950249, 0.102184, -1, 661.725
19.0992, 6.01822, -1057.05, 2914.72, 11925, 0.796972, 0.0328023, 1, 4081.82, 1545.93, 3983.75, 25513.4, 0.956384, 0.0973786, -1, 13635.5, -1915.38, 4819.77, 19637.3, 0.51701, 0.036613, -1, 6560.26
15.5865, 0.249423, 361.795, -3680.36, 52970.4, 0.94901, 0.121577, -1, 172.148, 1059.21, -3001.33, 45817.9, 0.969813, 0.101246, 1, 691.332, -2165.61, -6342.66, 58375.9, 0.963028, 0.1107, 1, 1884.46
7.64963, 1.91497, 3031.53, 2172.99, 33814.4, 0.956709, 0.0964806, -1, 264.235, 2645.72, 1304.34, 27261.7, 0.95953, 0.126627, 1, 504.552, 1218.62, 5731.96, 46706.6, 0.78771, 0.297002, 1, 604.475
6.72831, 2.78275, -1333.32, 324.419, 10711.2, 0.611542, 0.0349223, 1, 1545.4, -824.112, 120.642, 7400.13, 0.702759, 0.0933976, -1, 1260.13, -4331.04, -6441.64, 42499.6, 0.634772, 0.0820398, -1, 1150.76
6.27149, 8.76981, -5413.2, 1716.76, 53780.2, 0.937635, 0.0811855, -1, 640.45, -637.384, 121.356, 13031.6, 0.762817, 0.0949538, 1, 2.75554, -2427.57, -1578.88, 56134.4, 0.914364, 0.1118, 1, 283.3
7.15379, 3.76849, 3894.33, -671.504, 22265.4, 0.931965, 0.0479575, -1, 681.828, -162.882, 1453.82, 9502.37, 0.624351, 0.0572653, 1, 2274.88, 2226.17, -750.482, 15839.4, 0.641761, 0.0360436, 1, 494.899
3.64496, 10.6516, 2647.76, 1888.53, 23722.9, 0.928109, 0.0559683, -1, 133.225, 2177.53, 1375.67, 17938.1, 0.921153, 0.0384623, 1, 292.611, 5323.87, -1740.73, 41378.3, 0.975849, 0.149748, 1, 146.468
6.93045, 0.296445, -662.341, 1521.45, 8099.6, 0.744857, 0.0521301, 1, 1285.85, 134.846, 1503, 14810.5, 0.647396, 0.0138884, -1, 495.114, -5308.37, 1518.97, 42755.9, 0.904522, 0.0389432, -1, 903.387
11.4179, 11.1751, -495.399, 532.034, 5231.33, 0.585471, 0.0945973, -1, 1910.63, -3229.13, 391.13, 33745.6, 0.954412, 0.117431, 1, 765.488, -4230.04, -2304.96, 21887.6, 0.961024, 0.139242, 1, 5392.07
14.9307, 0.441382, -721.71, 1068.75, 20174.1, 0.736886, 0.111003, -1, 516.26, 1639.29, -101.299, 19647.9, 0.792516, 0.0457312, 1, 2752.52, -1241.89, 3200.19, 35464.6, 0.966293, 0.125723, 1, 2124.49
11.0086, 2.75423, 3448.63, -1499.66, 40724.6, 0.966139, 0.0802755, 1, 403.723, -916.83, 444.043, 8781.55, 0.810642, 0.0528116, -1, 5931.36, 1602.97, -787.878, 21177.2, 0.919478, 0.0581253, -1, 147.586
12.9234, 6.38889, -351.851, 1094.33, 7339.92, 0.641648, 0.120333, 1, 2413.37, 1263.94, -1137, 8675.1, 0.56598, 0.023917, -1, 21914.3, -1646.83, 1989.38, 12422, 0.775478, 0.0315102, -1, 6778.35
6.17675, 5.46075, 3019.64, -369.856, 46916, 0.92346, 0.0989295, -1, 9.8053, -578.272, 49.2569, 23255.6, 0.66274, 0.0779208, 1, 6.27322, 1836.08, -618.305, 10065.5, 0.589769, 0.0132676, 1, 1586.49
5.01193, 9.12523, 3199.91, -332.031, 68603.5, 0.846219, 0.104641, 1, 204.365, -63.7515, -509.151, 26704.7, 0.655417, 0.130078, -1, 2.00996, -1445.33, -118.733, 19498.6, 0.694692, 0.0559864, -1, 513.409
3.42862, 2.50896, 1716.89, -979.256, 23853.8, 0.92801, 0.0577513, -1, 121.168, 1134.13, -1072.23, 23481.1, 0.938773, 0.0627599, 1, 102.531, 1535.5, 2755.99, 32740.3, 0.939721, 0.0900503, 1, 284.601
3.04752, 6.74556, -1051.91, 2479.67, 15570.2, 0.936238, 0.0628171, -1, 500.944, -1019.76, 132.686, 11373.4, 0.803921, 0.0271738, 1, 6.88595, -663.456, -1515.22, 23966.3, 0.948256, 0.0948955, 1, 168.534
3.63098, 5.23525, -522.795, 322.166, 21439.1, 0.81883, 0.0677055, 1, 1.20865, -1595.4, -1241.63, 21399.2, 0.914759, 0.0559531, -1, 579.986, -61.5635, 2403.26, 60534.5, 0.698297, 0.129586, -1, 24.5067
31.2977, 1.67546, 2969.47, -112.617, 38354, 0.797662, 0.10713, 1, 1882, 267.321, -738.18, 18111.5, 0.648768, 0.0285151, -1, 4842.12, 4975.92, 3179.94, 62201.9, 0.937879, 0.121341, -1, 2975.63
22.2115, 4.37673, 1616.91, -284.8, 56520.7, 0.820396, 0.133816, 1, 810.142, 624.469, -800.471, 28495.5, 0.937794, 0.0946625, -1, 427.821, -2235.59, -434.526, 35278.5, 0.959201, 0.246079, -1, 5037.05
