<metadata>
This file contains a set of observations of particle decays that come from one specific species of hadron, X.
The hadron is observed in the decay X goes to proton plus pi^-  Assume all X particles are produced at the origin
(x=0,y=0,z-0) with a range of momenta.  The position of the decay and the momentum of the proton and pi^- are measured.
Each row corresponds to one event. The columns are:
* x-position of the decay vertex in cm
* y-position of the decay vertex in cm
* z-position of the decay vertex in cm
* species of first particle (always a proton)
* p1x: x-momentum of the proton produced in the decay in GeV
* p1y: y-momentum of the proton produced in the decay in GeV
* p1z: z-momentum of the proton produced in the decay in GeV
* species of second particle (always a pi^-)
* p2x: x-momentum of the pi^- produced in the decay in GeV
* p2x: y-momentum of the pi^- produced in the decay in GeV
* p2x: z-momentum of the pi^- produced in the decay in GeV
</metadata>
 -28.866, -38.714, -16.649, proton, -4.427, -6.003, -2.599, pi-, -0.393, -0.461, -0.181,  YY
 12.288, 22.767, 24.579, proton, 0.866, 1.417, 1.513, pi-, 0.056, 0.292, 0.332,  YY
 4.104, -22.150, -15.889, proton, 0.756, -4.154, -3.017, pi-, 0.073, -0.320, -0.192,  YY
 0.379, -1.737, -0.270, proton, 0.646, -2.651, -0.357, pi-, 0.003, -0.320, -0.105,  YY
 1.089, 2.520, -1.901, proton, 0.724, 1.608, -1.170, pi-, 0.183, 0.490, -0.412,  YY
 -19.171, -48.546, -8.945, proton, -0.549, -1.455, -0.335, pi-, -0.194, -0.426, -0.011,  YY
 46.280, -88.379, 113.457, proton, 2.727, -5.274, 6.625, pi-, 0.346, -0.593, 0.907,  YY
 2.329, -4.066, 5.032, proton, 0.582, -1.076, 1.454, pi-, 0.185, -0.263, 0.203,  YY
 -49.723, -55.759, 67.212, proton, -2.584, -3.009, 3.482, pi-, -0.422, -0.362, 0.582,  YY
 23.721, 32.929, -33.230, proton, 3.141, 4.441, -4.434, pi-, 0.289, 0.321, -0.372,  YY
 -44.601, 43.394, -22.858, proton, -5.330, 5.094, -2.655, pi-, -0.540, 0.617, -0.353,  YY
 2.272, 3.158, 1.846, proton, 4.389, 6.065, 3.583, pi-, 0.314, 0.473, 0.238,  YY
 -1.181, -4.096, 2.222, proton, -1.653, -5.847, 3.110, pi-, -0.172, -0.479, 0.321,  YY
 7.916, 0.078, 3.635, proton, 2.999, 0.003, 1.270, pi-, 0.493, 0.032, 0.333,  YY
 -11.915, -7.947, 11.088, proton, -2.213, -1.560, 2.160, pi-, -0.334, -0.139, 0.211,  YY
 -14.732, -2.145, -16.254, proton, -1.514, -0.228, -1.529, pi-, -0.253, -0.030, -0.420,  YY
 4.662, 46.887, -50.847, proton, 0.688, 6.918, -7.359, pi-, 0.141, 1.412, -1.674,  YY
 -12.401, -2.712, 3.376, proton, -2.074, -0.553, 0.552, pi-, -0.343, 0.024, 0.106,  YY
 -14.851, 15.761, 10.523, proton, -1.135, 1.244, 0.760, pi-, -0.354, 0.336, 0.295,  YY
 28.110, 12.029, 3.227, proton, 5.860, 2.553, 0.593, pi-, 0.781, 0.289, 0.170,  YY
 15.243, -19.738, -25.468, proton, 1.396, -1.952, -2.503, pi-, 0.417, -0.395, -0.526,  YY
 164.894, -291.837, -115.222, proton, 7.051, -12.542, -4.925, pi-, 2.236, -3.893, -1.564,  YY
 -10.740, -87.561, 87.166, proton, -1.185, -9.594, 9.539, pi-, -0.072, -0.655, 0.664,  YY
 -38.619, 5.257, -3.635, proton, -10.729, 1.367, -0.976, pi-, -1.667, 0.321, -0.191,  YY
 36.374, 235.364, -151.543, proton, 1.822, 11.851, -7.586, pi-, 0.577, 3.673, -2.409,  YY
 18.900, 0.114, -15.544, proton, 2.846, -0.043, -2.392, pi-, 0.829, 0.065, -0.631,  YY
 131.888, 132.704, 64.970, proton, 10.208, 10.210, 4.995, pi-, 3.075, 3.156, 1.548,  YY
 -5.360, 6.551, -9.761, proton, -0.837, 0.977, -1.346, pi-, -0.040, 0.096, -0.253,  YY
 23.437, 98.245, 90.602, proton, 1.568, 6.351, 5.762, pi-, 0.281, 1.399, 1.386,  YY
 6.533, 0.834, -6.219, proton, 8.063, 1.019, -7.611, pi-, 0.611, 0.088, -0.646,  YY
 55.001, 116.998, -132.063, proton, 2.578, 5.543, -6.118, pi-, 0.605, 1.228, -1.524,  YY
 -12.187, 3.261, 1.836, proton, -10.266, 2.666, 1.493, pi-, -2.354, 0.711, 0.408,  YY
 3.458, -0.935, 2.192, proton, 14.312, -3.942, 9.152, pi-, 1.908, -0.446, 1.129,  YY
 10.348, -0.359, -4.315, proton, 8.933, -0.334, -3.695, pi-, 0.662, 0.001, -0.307,  YY
 7.582, 36.697, -30.322, proton, 0.344, 2.013, -1.731, pi-, 0.175, 0.498, -0.344,  YY
 -18.098, 61.916, -22.588, proton, -2.986, 10.230, -3.798, pi-, -0.284, 0.956, -0.282,  YY
 18.539, -16.862, -20.678, proton, 1.035, -1.029, -1.203, pi-, 0.366, -0.245, -0.359,  YY
 54.128, -14.702, 51.222, proton, 5.405, -1.381, 5.111, pi-, 1.358, -0.456, 1.289,  YY
 21.974, -12.296, -6.857, proton, 5.099, -2.878, -1.601, pi-, 0.367, -0.181, -0.105,  YY
 -84.198, -52.672, -0.203, proton, -9.195, -5.723, -0.049, pi-, -0.675, -0.452, 0.025,  YY
 13.330, -157.500, 169.148, proton, 0.637, -8.328, 9.028, pi-, 0.239, -2.020, 2.086,  YY
 16.171, -7.333, 18.791, proton, 1.832, -0.883, 2.051, pi-, 0.178, -0.029, 0.285,  YY
 -3.604, -1.485, -3.035, proton, -2.464, -0.975, -2.127, pi-, -0.744, -0.346, -0.575,  YY
 -15.759, 38.356, 38.247, proton, -1.313, 3.331, 3.338, pi-, -0.171, 0.282, 0.264,  YY
 -0.985, 2.921, -3.498, proton, -0.704, 1.955, -2.486, pi-, -0.134, 0.531, -0.490,  YY
 44.077, 33.063, -15.776, proton, 2.342, 1.665, -0.810, pi-, 0.181, 0.227, -0.093,  YY
 21.994, -50.411, -11.971, proton, 2.481, -5.576, -1.405, pi-, 0.262, -0.713, -0.089,  YY
 24.037, -15.187, 19.549, proton, 2.737, -1.761, 2.146, pi-, 0.701, -0.412, 0.650,  YY
 24.037, -1.756, -23.964, proton, 3.294, -0.186, -3.174, pi-, 0.702, -0.106, -0.810,  YY
 27.567, -14.497, -19.347, proton, 1.860, -0.935, -1.200, pi-, 0.402, -0.254, -0.387,  YY
 -1.116, -0.309, 1.028, proton, -5.662, -1.487, 5.129, pi-, -0.729, -0.284, 0.761,  YY
 10.656, -26.480, -19.215, proton, 0.492, -1.041, -0.699, pi-, 0.028, -0.250, -0.238,  YY
 -4.514, -3.344, -5.657, proton, -1.771, -1.292, -2.319, pi-, -0.230, -0.190, -0.189,  YY
 4.495, -0.662, -0.936, proton, 1.491, -0.118, -0.304, pi-, 0.243, -0.137, -0.057,  YY
 -1.594, 1.407, 0.574, proton, -2.091, 1.909, 0.673, pi-, -0.441, 0.327, 0.238,  YY
 -29.864, 254.378, -20.877, proton, -1.504, 13.095, -1.162, pi-, -0.387, 3.010, -0.159,  YY
 -17.931, 32.816, 26.862, proton, -2.022, 3.599, 2.858, pi-, -0.319, 0.686, 0.650,  YY
 -42.037, -76.586, -46.773, proton, -2.137, -3.865, -2.474, pi-, -0.469, -0.884, -0.426,  YY
 -33.743, -22.038, -12.346, proton, -11.049, -7.176, -3.973, pi-, -1.037, -0.717, -0.449,  YY
 -19.735, 15.897, -22.851, proton, -5.445, 4.263, -6.231, pi-, -1.130, 1.033, -1.382,  YY
 -17.218, -17.820, -6.253, proton, -1.735, -1.802, -0.718, pi-, -0.215, -0.215, 0.010,  YY
 2.662, 1.149, 3.188, proton, 1.670, 0.772, 2.154, pi-, 0.391, 0.118, 0.314,  YY
 5.487, 18.958, 11.756, proton, 1.162, 4.054, 2.495, pi-, 0.088, 0.264, 0.183,  YY
 -1.495, 6.505, -5.770, proton, -0.927, 4.200, -3.599, pi-, -0.167, 0.562, -0.626,  YY
 0.344, -11.268, 2.002, proton, 0.043, -1.643, 0.305, pi-, 0.024, -0.562, 0.087,  YY
 -26.935, -22.793, -17.416, proton, -2.057, -1.807, -1.327, pi-, -0.656, -0.489, -0.428,  YY
 27.842, 6.143, 13.294, proton, 1.476, 0.321, 0.753, pi-, 0.110, 0.029, 0.005,  YY
 115.860, -90.649, -29.245, proton, 8.554, -6.582, -2.186, pi-, 1.182, -1.036, -0.271,  YY
 -43.623, 47.389, 47.754, proton, -2.516, 2.795, 2.742, pi-, -0.774, 0.779, 0.860,  YY
 -48.253, -41.353, -28.115, proton, -7.065, -6.127, -4.121, pi-, -2.137, -1.759, -1.241,  YY
 0.143, -1.211, 0.215, proton, 0.206, -2.526, 0.459, pi-, 0.162, -0.591, 0.094,  YY
 57.466, 44.694, 51.173, proton, 7.507, 5.821, 6.743, pi-, 0.661, 0.531, 0.529,  YY
 -176.612, 79.754, -93.962, proton, -10.779, 4.852, -5.701, pi-, -3.382, 1.543, -1.834,  YY
 45.740, -38.484, -65.859, proton, 7.342, -6.206, -10.668, pi-, 0.678, -0.542, -0.879,  YY
 -3.220, -9.383, 4.330, proton, -0.627, -1.734, 0.700, pi-, -0.062, -0.275, 0.227,  YY
 98.606, -3.379, -80.522, proton, 8.731, -0.328, -7.013, pi-, 1.871, -0.035, -1.645,  YY
 -2.089, -0.725, 0.152, proton, -2.066, -0.806, 0.112, pi-, -0.517, -0.090, 0.076,  YY
 -10.762, 53.390, 47.111, proton, -0.569, 3.158, 2.849, pi-, -0.149, 0.404, 0.294,  YY
 0.405, -0.152, -0.061, proton, 1.256, -0.438, -0.137, pi-, 0.375, -0.173, -0.109,  YY
 -38.827, 82.787, -39.982, proton, -3.502, 7.298, -3.587, pi-, -0.345, 0.905, -0.375,  YY
 2.412, 27.884, 4.927, proton, 0.131, 2.080, 0.330, pi-, 0.102, 0.613, 0.146,  YY
 0.419, -3.552, -0.659, proton, 0.203, -1.596, -0.276, pi-, 0.048, -0.536, -0.119,  YY
 -39.832, 13.272, 27.109, proton, -3.550, 1.138, 2.316, pi-, -0.371, 0.168, 0.353,  YY
 136.285, 115.287, 119.164, proton, 3.077, 2.666, 2.711, pi-, 0.979, 0.764, 0.835,  YY
 -27.491, -3.308, 25.160, proton, -4.681, -0.551, 4.412, pi-, -0.762, -0.104, 0.570,  YY
 -1.654, -10.089, 4.749, proton, -0.821, -4.918, 2.391, pi-, -0.219, -1.425, 0.594,  YY
 22.300, -28.140, -13.250, proton, 4.160, -5.271, -2.397, pi-, 0.435, -0.527, -0.333,  YY
 -38.998, -72.513, -53.424, proton, -1.109, -2.094, -1.655, pi-, -0.233, -0.401, -0.183,  YY
 -31.157, 38.049, -40.722, proton, -5.027, 6.297, -6.683, pi-, -1.019, 1.086, -1.218,  YY
 -41.784, 35.270, 27.889, proton, -3.883, 3.206, 2.474, pi-, -0.574, 0.556, 0.500,  YY
 33.318, -35.568, 28.081, proton, 2.803, -2.899, 2.392, pi-, 0.669, -0.807, 0.535,  YY
 28.160, -33.428, -46.908, proton, 6.429, -7.704, -10.872, pi-, 0.829, -0.912, -1.219,  YY
 1.140, -2.280, 1.464, proton, 1.845, -3.580, 2.374, pi-, 0.473, -1.056, 0.603,  YY
 13.350, 14.998, -3.671, proton, 4.432, 5.074, -1.215, pi-, 0.462, 0.424, -0.131,  YY
 33.285, 100.290, 19.967, proton, 2.818, 8.351, 1.579, pi-, 0.354, 1.206, 0.324,  YY
 -74.158, 277.901, -201.086, proton, -2.463, 9.081, -6.539, pi-, -0.156, 0.735, -0.564,  YY
 -3.936, 29.811, -24.024, proton, -1.535, 11.138, -9.070, pi-, -0.146, 1.592, -1.188,  YY
 45.562, -49.564, 55.355, proton, 2.200, -2.517, 2.739, pi-, 0.641, -0.574, 0.713,  YY
 25.687, 49.842, 59.506, proton, 5.128, 9.799, 11.652, pi-, 1.132, 2.347, 2.850,  YY
 -10.663, 12.245, 7.582, proton, -1.314, 1.399, 0.913, pi-, -0.306, 0.462, 0.239,  YY
 6.197, -44.864, -17.492, proton, 1.140, -8.397, -3.191, pi-, 0.141, -0.878, -0.425,  YY
 -1.642, -29.901, 29.975, proton, -0.373, -6.787, 6.675, pi-, -0.084, -1.548, 1.680,  YY
 -0.597, -6.423, -4.136, proton, -0.160, -2.272, -1.382, pi-, -0.102, -0.546, -0.433,  YY
 -44.921, 53.754, -4.572, proton, -3.209, 3.748, -0.395, pi-, -0.392, 0.561, 0.028,  YY
 -5.419, 9.593, -9.572, proton, -0.861, 1.617, -1.507, pi-, -0.260, 0.368, -0.473,  YY
 4.392, -9.381, -11.577, proton, 2.005, -4.391, -5.471, pi-, 0.255, -0.437, -0.487,  YY
 -50.901, 8.665, 45.817, proton, -3.156, 0.596, 2.954, pi-, -0.540, 0.034, 0.373,  YY
 132.196, -43.534, -6.399, proton, 12.211, -3.990, -0.687, pi-, 2.339, -0.802, -0.018,  YY
 12.436, -3.011, 8.317, proton, 2.235, -0.470, 1.425, pi-, 0.524, -0.198, 0.420,  YY
 7.122, -47.979, 36.167, proton, 0.289, -2.432, 1.740, pi-, 0.121, -0.331, 0.343,  YY
 124.281, -27.446, 46.566, proton, 8.093, -1.799, 3.053, pi-, 2.603, -0.563, 0.955,  YY
 -50.740, -1.997, 4.871, proton, -6.144, -0.331, 0.544, pi-, -1.174, 0.043, 0.159,  YY
 -15.790, -1.454, 6.197, proton, -2.360, -0.200, 1.019, pi-, -0.626, -0.075, 0.153,  YY
 -7.241, -8.891, 10.362, proton, -4.280, -5.202, 6.093, pi-, -0.290, -0.409, 0.446,  YY
 2.213, 3.688, 1.831, proton, 4.264, 7.149, 3.506, pi-, 1.341, 2.190, 1.129,  YY
 -6.527, -24.493, -20.256, proton, -1.593, -6.011, -5.066, pi-, -0.459, -1.686, -1.300,  YY
 -3.418, -5.142, 6.639, proton, -0.633, -0.807, 1.132, pi-, -0.098, -0.292, 0.287,  YY
 24.407, 19.195, 18.551, proton, 4.861, 3.765, 3.770, pi-, 0.691, 0.602, 0.450,  YY
 -4.984, 10.336, 1.647, proton, -0.935, 1.841, 0.204, pi-, -0.121, 0.349, 0.145,  YY
 -3.767, -8.295, -10.457, proton, -0.552, -1.137, -1.595, pi-, -0.096, -0.290, -0.204,  YY
 -0.787, 3.600, -0.219, proton, -0.615, 3.093, -0.145, pi-, -0.123, 0.285, -0.060,  YY
 -64.166, 10.560, 45.405, proton, -4.616, 0.767, 3.330, pi-, -1.435, 0.229, 0.952,  YY
 -74.000, -365.036, 59.461, proton, -1.874, -9.510, 1.577, pi-, -0.616, -2.773, 0.423,  YY
 46.922, 7.340, 14.076, proton, 4.132, 0.673, 1.327, pi-, 1.071, 0.141, 0.234,  YY
 -4.502, 5.462, 7.344, proton, -1.886, 2.193, 3.053, pi-, -0.492, 0.692, 0.827,  YY
 29.808, 18.605, 0.484, proton, 7.940, 5.044, 0.151, pi-, 0.889, 0.467, -0.007,  YY
 19.229, 5.650, -3.632, proton, 2.260, 0.611, -0.512, pi-, 0.418, 0.176, 0.007,  YY
 -121.665, 42.569, 85.510, proton, -12.452, 4.281, 8.819, pi-, -2.149, 0.828, 1.443,  YY
 -0.220, -3.943, -0.344, proton, -0.105, -3.655, -0.334, pi-, -0.139, -0.736, -0.049,  YY
 54.911, 128.961, 35.547, proton, 4.959, 11.529, 3.091, pi-, 0.885, 2.195, 0.692,  YY
 -19.257, 8.385, 10.558, proton, -2.116, 0.944, 1.272, pi-, -0.373, 0.140, 0.093,  YY
 2.411, -3.169, 3.254, proton, 1.156, -1.524, 1.520, pi-, 0.360, -0.468, 0.525,  YY
 19.853, 290.507, 254.843, proton, 0.496, 7.627, 6.769, pi-, 0.178, 2.236, 1.882,  YY
 -3.131, -13.678, 2.967, proton, -2.953, -13.083, 2.795, pi-, -0.924, -3.852, 0.879,  YY
 2.731, 3.039, -0.183, proton, 1.711, 1.860, -0.037, pi-, 0.424, 0.516, -0.106,  YY
 -4.920, -86.984, -12.765, proton, -0.308, -6.817, -0.942, pi-, -0.162, -1.481, -0.276,  YY
 -34.072, -14.778, -33.173, proton, -4.082, -1.778, -3.940, pi-, -0.275, -0.112, -0.302,  YY
 -73.322, -268.962, -174.850, proton, -2.469, -8.816, -5.751, pi-, -0.637, -2.577, -1.655, 22, -0.000, -0.000, -0.000,  YY
 9.093, 19.421, 20.653, proton, 0.470, 0.945, 1.149, pi-, 0.105, 0.285, 0.159,  YY
 -4.627, -11.254, 1.162, proton, -0.591, -1.579, 0.177, pi-, -0.132, -0.196, -0.001, 22, -0.041, -0.084, 0.016,  YY
 -7.614, -2.457, -0.222, proton, -9.483, -2.991, -0.298, pi-, -0.906, -0.362, -0.005,  YY
 2.823, -15.579, 17.561, proton, 0.810, -4.337, 5.039, pi-, 0.141, -0.911, 0.877,  YY
 -33.400, -24.743, 6.826, proton, -3.603, -2.664, 0.671, pi-, -1.032, -0.770, 0.276,  YY
 -0.138, 0.588, 0.632, proton, -0.874, 3.307, 3.626, pi-, -0.048, 0.615, 0.589,  YY
 -6.125, 18.893, -23.081, proton, -0.614, 2.164, -2.695, pi-, -0.237, 0.462, -0.512,  YY
 4.879, 4.517, -6.931, proton, 1.312, 1.120, -1.899, pi-, 0.198, 0.278, -0.246,  YY
 5.083, -5.795, 5.031, proton, 0.996, -1.013, 0.996, pi-, 0.146, -0.289, 0.134,  YY
 -7.509, -7.807, 8.738, proton, -5.759, -5.989, 6.612, pi-, -0.533, -0.552, 0.710,  YY
 5.474, 7.059, -0.914, proton, 1.027, 1.301, -0.076, pi-, 0.221, 0.309, -0.132,  YY
 -136.282, 54.166, -59.822, proton, -5.465, 2.069, -2.372, pi-, -0.764, 0.407, -0.362,  YY
 -174.862, 122.478, 240.035, proton, -8.024, 5.525, 10.857, pi-, -1.381, 1.062, 2.053,  YY
 25.720, 14.958, 31.865, proton, 2.555, 1.580, 3.288, pi-, 0.664, 0.292, 0.700,  YY
 -31.944, 44.518, -22.669, proton, -2.018, 2.681, -1.326, pi-, -0.206, 0.418, -0.253,  YY
 65.680, -34.167, 29.199, proton, 2.491, -1.210, 1.102, pi-, 0.219, -0.199, 0.102,  YY
 -0.600, 0.076, 0.279, proton, -2.468, 0.394, 1.215, pi-, -0.447, -0.027, 0.141,  YY
 -38.173, -22.642, 20.234, proton, -10.065, -5.932, 5.374, pi-, -0.847, -0.540, 0.410,  YY
 2.448, -3.771, 1.679, proton, 3.482, -5.355, 2.492, pi-, 0.704, -1.094, 0.379,  YY
 -4.121, -55.724, 1.079, proton, -0.324, -3.024, 0.052, pi-, 0.058, -0.576, 0.018,  YY
 -32.823, -0.367, -12.662, proton, -1.670, -0.049, -0.626, pi-, -0.093, 0.029, -0.054,  YY
 -5.804, 0.388, 3.082, proton, -4.055, 0.243, 2.114, pi-, -1.233, 0.110, 0.695,  YY
 36.728, -33.564, 6.212, proton, 7.143, -6.612, 1.204, pi-, 0.693, -0.550, 0.121,  YY
 -0.420, 0.542, -0.536, proton, -0.675, 0.976, -0.860, pi-, -0.222, 0.180, -0.285,  YY
 0.050, 0.275, 0.278, proton, 0.445, 2.577, 2.501, pi-, 0.137, 0.647, 0.758,  YY
 5.343, -2.485, -3.880, proton, 2.292, -1.144, -1.640, pi-, 0.259, -0.042, -0.212,  YY
 -2.235, 5.643, -4.156, proton, -0.637, 1.410, -1.033, pi-, 0.019, 0.152, -0.117,  YY
 -0.792, 3.798, 3.502, proton, -0.378, 1.624, 1.382, pi-, -0.019, 0.280, 0.373,  YY
 -1.494, 45.451, -38.327, proton, -0.145, 6.983, -5.935, pi-, -0.139, 1.659, -1.353,  YY
 2.192, -10.044, 2.708, proton, 0.530, -2.566, 0.614, pi-, 0.083, -0.240, 0.142,  YY
 6.073, 1.480, 4.805, proton, 1.862, 0.356, 1.494, pi-, 0.361, 0.186, 0.265,  YY
 -0.791, -0.098, 0.223, proton, -2.653, -0.297, 0.655, pi-, -0.333, -0.075, 0.186,  YY
 0.578, 0.115, -0.343, proton, 3.523, 0.695, -1.975, pi-, 0.527, 0.112, -0.429,  YY
 17.248, 35.089, -10.350, proton, 1.260, 2.378, -0.757, pi-, 0.088, 0.364, -0.052,  YY
 -15.761, -2.181, 1.613, proton, -10.563, -1.554, 1.042, pi-, -2.069, -0.194, 0.251,  YY
 1.955, 0.746, -0.133, proton, 1.590, 0.640, -0.082, pi-, 0.531, 0.169, -0.062,  YY
 -7.811, 0.973, -6.933, proton, -6.510, 0.906, -5.744, pi-, -1.072, 0.039, -0.985,  YY
 33.775, -20.077, 41.234, proton, 3.767, -2.344, 4.607, pi-, 0.573, -0.236, 0.690,  YY
 45.976, -82.968, -63.370, proton, 4.221, -7.488, -5.732, pi-, 1.150, -2.203, -1.670,  YY
 -48.491, -23.441, -6.773, proton, -8.835, -4.233, -1.138, pi-, -1.418, -0.724, -0.294,  YY
 -20.922, 27.619, -30.428, proton, -2.701, 3.487, -3.891, pi-, -0.182, 0.319, -0.302,  YY
 2.247, -0.422, -2.451, proton, 0.975, -0.210, -0.962, pi-, 0.217, -0.014, -0.338,  YY
 23.345, 149.080, -69.037, proton, 1.361, 8.233, -3.757, pi-, 0.241, 1.993, -0.978,  YY
 -19.206, -35.421, 7.698, proton, -1.694, -3.232, 0.686, pi-, -0.184, -0.231, 0.066,  YY
 43.862, -32.375, -51.495, proton, 3.235, -2.426, -3.718, pi-, 0.833, -0.577, -1.057,  YY
 44.452, 108.060, -79.366, proton, 2.440, 6.059, -4.416, pi-, 0.792, 1.796, -1.353,  YY
 11.727, -13.827, 7.957, proton, 10.120, -11.861, 6.844, pi-, 0.769, -0.977, 0.544,  YY
 106.164, 82.148, -69.951, proton, 3.823, 3.075, -2.596, pi-, 0.701, 0.425, -0.385,  YY
 -14.759, -30.377, 20.522, proton, -0.820, -1.461, 1.035, pi-, -0.059, -0.347, 0.187,  YY
 -0.142, -0.319, -0.191, proton, -0.715, -1.413, -0.854, pi-, 0.010, -0.173, -0.095,  YY
 29.619, 10.992, 13.199, proton, 2.518, 0.992, 1.194, pi-, 0.312, 0.058, 0.067,  YY
 -42.429, 43.997, -1.772, proton, -1.824, 1.774, -0.075, pi-, -0.410, 0.543, -0.018,  YY
 23.793, -18.935, -1.097, proton, 3.303, -2.542, -0.204, pi-, 0.348, -0.364, 0.035,  YY
 37.892, -46.711, -36.847, proton, 3.109, -3.912, -3.146, pi-, 0.848, -0.966, -0.702,  YY
 -7.981, -7.360, -8.407, proton, -1.366, -1.363, -1.475, pi-, -0.433, -0.297, -0.421,  YY
 -53.753, 61.225, 42.181, proton, -5.661, 6.494, 4.363, pi-, -1.343, 1.484, 1.133,  YY
 -15.602, 1.655, 17.272, proton, -8.063, 0.937, 9.012, pi-, -1.824, 0.112, 1.933,  YY
 39.672, 9.479, -2.807, proton, 11.473, 2.725, -0.779, pi-, 0.855, 0.221, -0.093,  YY
 39.562, 53.869, -65.891, proton, 0.987, 1.364, -1.636, pi-, 0.062, 0.066, -0.113,  YY
 20.361, 27.107, -8.242, proton, 6.375, 8.342, -2.512, pi-, 0.837, 1.259, -0.408,  YY
 -206.264, 14.192, -68.689, proton, -12.044, 0.791, -4.100, pi-, -2.830, 0.232, -0.854,  YY
 -74.088, 21.127, -3.835, proton, -13.421, 3.728, -0.660, pi-, -2.396, 0.782, -0.158,  YY
 -42.814, -11.843, 13.004, proton, -1.493, -0.313, 0.432, pi-, -0.291, -0.181, 0.110,  YY
 1.320, 3.197, 1.610, proton, 0.581, 1.213, 0.700, pi-, 0.046, 0.303, 0.063,  YY
 -61.342, -12.231, -26.910, proton, -6.782, -1.313, -3.066, pi-, -1.574, -0.353, -0.600,  YY
 7.594, 28.530, 24.372, proton, 0.330, 1.512, 1.228, pi-, 0.101, 0.107, 0.155,  YY
 -3.549, 2.757, -1.077, proton, -2.540, 2.055, -0.853, pi-, -0.411, 0.236, -0.043,  YY
 143.602, 32.785, -122.108, proton, 9.804, 2.232, -8.437, pi-, 2.676, 0.617, -2.175,  YY
 11.379, -14.693, 7.078, proton, 5.730, -7.433, 3.543, pi-, 1.809, -2.303, 1.147,  YY
 -17.817, -16.138, 12.122, proton, -1.347, -1.273, 0.890, pi-, -0.116, -0.052, 0.105,  YY
 -7.224, -14.173, -7.500, proton, -1.360, -2.739, -1.492, pi-, -0.459, -0.829, -0.396,  YY
 -35.144, -1.969, 36.212, proton, -3.820, -0.179, 4.064, pi-, -0.903, -0.086, 0.803,  YY
 3.410, -77.724, 88.513, proton, 0.298, -6.223, 7.235, pi-, 0.026, -1.157, 1.169,  YY
 54.943, 72.093, 75.670, proton, 5.032, 6.675, 7.048, pi-, 1.492, 1.886, 1.938,  YY
 -2.615, -1.358, 3.233, proton, -4.800, -2.417, 6.004, pi-, -0.986, -0.590, 1.152,  YY
 -38.629, -48.471, 7.559, proton, -6.883, -8.564, 1.257, pi-, -1.519, -1.979, 0.388,  YY
 4.110, -7.367, -3.594, proton, 3.160, -5.736, -2.818, pi-, 0.285, -0.438, -0.194,  YY
 7.558, -0.463, 7.438, proton, 1.429, 0.001, 1.340, pi-, 0.184, -0.100, 0.248,  YY
 -2.294, -2.192, -0.872, proton, -9.967, -9.427, -3.808, pi-, -1.037, -1.087, -0.374,  YY
 -63.413, -171.257, 31.908, proton, -3.022, -8.188, 1.553, pi-, -0.973, -2.601, 0.458,  YY
 2.561, -30.391, -9.311, proton, 0.252, -2.512, -0.801, pi-, 0.027, -0.794, -0.211,  YY
 -19.403, -2.864, 5.988, proton, -10.581, -1.475, 3.255, pi-, -1.246, -0.270, 0.395,  YY
 18.420, 41.828, 19.054, proton, 1.501, 3.312, 1.538, pi-, 0.424, 1.059, 0.453,  YY
 3.138, 0.383, -3.628, proton, 4.778, 0.489, -5.528, pi-, 1.078, 0.226, -1.242,  YY
 -45.909, 24.429, -18.692, proton, -5.771, 3.161, -2.430, pi-, -1.177, 0.536, -0.399,  YY
 -17.995, 10.952, -1.025, proton, -1.452, 0.840, -0.003, pi-, -0.349, 0.256, -0.099,  YY
 33.475, -82.243, -69.066, proton, 3.640, -8.748, -7.455, pi-, 0.660, -1.817, -1.417,  YY
 38.785, -232.128, -105.335, proton, 1.475, -8.768, -3.996, pi-, 0.462, -2.828, -1.266,  YY
 6.365, 8.278, 9.395, proton, 1.871, 2.283, 2.638, pi-, 0.341, 0.595, 0.628,  YY
 -7.111, -9.116, 2.021, proton, -1.612, -2.029, 0.533, pi-, -0.165, -0.249, -0.028,  YY
 -2.020, -13.886, 4.313, proton, -1.620, -10.508, 3.258, pi-, -0.111, -1.398, 0.440,  YY
 -75.422, -95.532, 84.891, proton, -6.000, -7.625, 6.703, pi-, -1.785, -2.237, 2.060,  YY
 4.545, -12.987, 4.522, proton, 3.257, -9.201, 3.258, pi-, 0.921, -2.739, 0.899, 22, 0.000, -0.001, 0.000,  YY
 -17.389, 16.683, 22.209, proton, -6.326, 6.023, 7.963, pi-, -1.687, 1.664, 2.271,  YY
 2.703, -49.516, -48.264, proton, 0.341, -4.749, -4.575, pi-, -0.022, -1.094, -1.121,  YY
 42.774, 25.360, 33.802, proton, 5.222, 3.107, 4.051, pi-, 1.457, 0.852, 1.227,  YY
 -2.328, 2.747, 0.090, proton, -1.005, 1.077, -0.003, pi-, -0.207, 0.354, 0.050,  YY
 19.854, -2.747, -1.081, proton, 9.673, -1.415, -0.579, pi-, 2.292, -0.240, -0.073,  YY
 -0.493, 45.708, -45.376, proton, -0.116, 5.700, -5.550, pi-, 0.041, 1.231, -1.330,  YY
 1.307, -53.335, -13.103, proton, 0.118, -3.618, -0.834, pi-, -0.003, -1.052, -0.313,  YY
 25.788, 88.901, -32.768, proton, 2.295, 7.895, -2.995, pi-, 0.253, 0.891, -0.244,  YY
 9.251, 6.951, -1.907, proton, 1.123, 0.949, -0.206, pi-, 0.337, 0.148, -0.095,  YY
